Initiator,Recipient
34839,33199
40108,28372
32062,40262
40239,40262
39035,40262
32062,39035
37831,38240
33002,38049
38699,41210
34186,38705
29995,36218
38153,36218
28680,38021
34839,40637
38673,31725
27993,36294
31332,30388
40341,32062
36241,41261
32924,38699
41066,39459
38153,40541
38153,34639
38153,33116
38153,25888
38021,35502
38956,40730
40204,37298
38021,37298
29417,41261
31332,30388
38981,40547
33915,34713
32062,40341
36389,34186
31332,34186
38699,39269
39302,32062
30953,33116
36294,38049
41010,25888
32924,41210
38956,38180
34186,32164
35532,40764
30953,31332
37298,27993
37831,37830
38240,33116
40173,37977
35671,38093
41210,38699
29995,38153
40341,32062
33030,37443
40547,40262
41088,40262
41088,40547
40262,40547
38093,37834
37844,34919
37298,37830
35721,40080
36241,38971
36294,38981
33116,28372
38153,29995
40262,41066
34186,32164
38814,36389
34919,34639
29417,25888
25888,41010
40730,37831
38753,35721
39925,35502
38924,41049
38412,39269
28680,38021
38699,38747
36678,39302
38814,36389
35671,35502
41010,40173
34839,40637
37831,38828
38059,34919
37298,38928
40764,38928
21864,30388
29417,21864
37977,31332
33030,38705
21864,29417
41049,38924
38924,35671
41049,35671
40262,33002
40950,37443
40173,41010
36241,41261
38240,34919
40262,41088
34713,36218
39269,36850
37977,38956
40730,40239
38956,37977
35721,39001
38828,32062
39577,23042
38180,38021
41088,40262
33002,35502
36389,37844
41261,29417
38862,38180
33030,38412
38412,40080
33030,40080
38705,36678
38924,41049
35721,40108
40173,38956
37977,40050
35721,28372
36678,38673
21864,33199
38981,33030
35721,36294
37830,33915
33792,38021
34839,30388
35721,38699
37834,29995
40108,28372
38093,28372
38783,33116
34639,38862
38828,32062
40764,31459
34713,31459
38924,27993
39001,37443
33030,37847
25888,40173
38924,27993
36294,27993
41049,27993
37830,33915
39302,36678
36678,39302
38180,38828
33915,37830
40108,28372
38153,36850
36241,38971
38828,33002
30953,38747
35532,40764
38928,35502
40204,33002
36850,39925
35532,39085
40341,34186
31332,30388
38412,35721
38705,36678
36241,38971
40173,37831
41010,37831
33915,35502
37830,35502
38153,34713
38153,38049
37298,39577
38021,33792
38412,40080
34919,39035
38928,23042
41049,27993
40730,37977
39278,38705
32062,38705
40637,34839
28680,38093
38814,36389
33792,38021
39302,36678
37844,35721
38180,38153
31459,34713
39035,34919
41261,41066
31332,34713
39278,28680
32062,40262
38699,38752
27993,34186
39269,36294
38747,30953
38673,38093
40173,25888
40239,40950
39001,37443
39035,34919
33915,38753
35671,29995
38699,32924
37844,32924
33030,40541
40239,23042
40239,40950
33899,35502
38753,33915
33899,38752
40050,38752
40108,28372
40050,33899
27993,34186
39577,23042
34639,38862
38705,31725
33915,33199
40730,37831
40541,38699
38180,38828
38059,38753
39001,37443
34713,31459
33002,36294
33030,34639
41010,40173
37831,25888
35502,27993
35721,38753
38180,39278
37844,32924
38814,36389
33002,36294
35532,23042
27993,35502
33792,32164
35721,39269
40204,28680
31459,29995
34919,38240
38699,38153
37831,40341
35532,31459
33030,35721
38924,41049
38828,33002
41210,38699
37443,33915
38093,38673
27993,35502
36241,38971
38828,33002
31459,23042
35671,25888
38705,39278
38180,39278
29417,21864
39302,36678
38747,30953
33030,40541
33030,38705
37831,32924
35721,38753
39269,36850
35532,34713
38049,38705
40950,28372
38862,36218
38180,40204
34919,39035
34713,35532
25888,40730
31332,37977
28680,38021
38059,37844
30953,33899
41088,40341
39001,37443
33792,38021
33002,38049
25888,40173
41088,32062
41089,32062
40262,32062
36241,41261
41066,38705
33792,32164
35721,37844
38049,36294
38828,36294
29417,33199
31725,38673
38699,38747
38153,29995
33915,38705
33792,34839
38699,40173
40108,37443
40173,40730
40108,40950
36678,38673
40262,32062
37830,33915
36241,38814
35502,39925
30953,38747
36678,28372
23042,31459
38705,29995
39459,37443
41066,40341
21864,29417
31332,32164
33002,38828
38021,28680
38956,40050
38180,30953
38928,23042
39577,23042
38093,38783
33899,33199
38747,37443
35502,27993
37298,27993
31332,32164
38673,31725
23042,35502
31459,35502
30953,39302
33116,33030
38828,34713
40547,41210
38705,37847
37844,38059
35721,34919
25888,39035
38093,36241
35671,38021
40239,40080
33915,32924
37831,38752
40050,38673
30388,29995
33030,41210
38059,37844
34186,38673
35671,32062
41089,38180
38699,36294
34839,40637
38705,36678
21864,36241
40730,37831
30388,37298
34919,39035
35721,38753
38783,37830
40080,38412
25888,40173
40108,33199
38828,30953
38981,33030
33915,36241
38814,33915
38981,38059
33915,38814
38753,34919
38783,34919
35721,36850
36294,27993
28680,38021
27993,36294
38699,38924
39459,40547
41010,25888
38981,33030
34186,38753
38828,32062
38981,39459
35671,41089
35721,40108
38021,33915
28680,38021
34919,38240
38924,37834
41049,37834
38928,37298
33030,40541
35721,40108
37830,33915
34839,30388
38956,40173
41049,38971
39302,36678
36294,27993
33915,37830
40341,32062
41010,32062
35502,39925
36294,27993
41010,25888
40173,33899
33030,40541
37298,39085
38673,31725
38956,37977
40730,37977
31459,38752
38705,36678
38753,40547
35671,41089
38021,40204
41088,40341
39035,34919
36241,38814
28372,40950
28372,37443
39001,37443
28372,39001
38924,37834
39925,35502
39577,35502
32062,33199
40108,39085
32062,39085
40541,33030
38928,37298
40730,37977
40341,29417
40547,39459
30953,36218
39035,34919
37443,39001
34919,39035
37977,40730
37977,40050
38093,41261
32062,40262
39001,28372
35532,39085
35671,30953
38180,39459
40262,41088
30388,35502
34639,38862
35671,40173
41049,38924
33030,38705
39577,23042
38928,31459
34919,38059
28680,38021
33792,33199
34919,39035
25888,40173
38956,37831
38924,41049
33030,40541
31725,31459
38240,34186
30953,31332
37977,41010
36389,28372
40730,37831
34839,29995
38180,41066
37847,28680
37977,34919
36294,38049
41010,37831
35671,41089
38180,41066
34919,39035
37847,38240
40547,21864
33030,34839
41261,36241
29417,25888
37298,38971
39035,38240
33030,40541
40950,34839
38828,33002
38783,34713
31332,32062
40547,40341
23042,35532
35502,23042
38673,31725
38059,37844
21864,33199
25888,40173
37977,40730
38673,31725
32062,40341
33915,40341
40262,41088
40173,40050
41066,40341
36678,38240
37977,38705
39278,38705
40080,38699
41049,41089
38412,38752
38862,37298
31332,33915
35721,33116
