Initiator,Recipient
38908,38877
36011,38877
40598,36504
40599,39843
36285,39843
36501,36196
36511,38891
38908,38877
36341,36518
39668,40026
41062,41932
36374,36605
41685,36308
36406,38891
36182,38809
36384,36861
40941,36114
36861,40902
36182,41225
40888,35510
39753,36406
36518,40627
39668,40207
36384,36420
40025,36308
36415,36406
39110,36605
36504,39967
36182,39874
35281,35421
39111,36420
40207,40888
36501,36308
35694,39800
40598,36285
36374,40792
36657,36379
36861,36379
40627,36518
39874,36518
35694,35421
36341,40626
39111,36003
40026,39874
36285,40599
40564,40792
40627,36374
40536,36879
41625,35694
35694,36473
40627,36518
41784,36518
35421,38891
41225,36182
36182,42080
36828,36973
36892,41863
36879,38891
41785,38908
41786,38908
36406,40667
40026,40889
35510,36011
40888,36420
40123,36605
35510,36420
36518,40627
35421,40888
41685,39843
36114,39753
36415,39753
36285,40599
35281,35510
36657,36420
39668,40627
39843,41734
36285,36011
39668,36473
41930,39643
41627,39999
36114,39111
42080,36182
40757,38809
36879,38809
35281,36828
36420,35510
40768,35510
41785,39843
41685,39843
40123,41243
38877,36003
36114,40941
38908,41225
41084,41173
35692,36828
36828,39110
39753,36114
41880,39753
40941,36114
41932,36182
35281,36828
36657,36182
36415,36518
41537,41880
38908,38877
39111,36003
41084,36384
40025,36384
35510,35421
41062,41932
36114,36504
36504,36828
36501,36449
36828,36605
41225,39874
35510,40888
41734,38877
36384,36605
36449,40123
36449,40667
36374,40792
41734,36394
35510,35281
35692,38809
39643,35510
39800,39843
39843,35510
36285,39243
41880,39753
40625,38877
36406,36511
41685,39843
36182,42080
36406,36114
41537,36379
36828,39111
39753,36449
41625,38908
36308,36828
36182,39874
36449,40667
38877,36003
36518,40627
41625,35694
36196,39668
39687,36605
36182,41225
41537,39110
36861,36379
36861,36379
41173,36406
36892,39967
36285,36828
41225,39874
41734,40888
39873,40207
40792,36415
40769,38809
39111,36374
36892,35281
38891,36504
36341,35421
38686,35694
39643,35510
41880,36114
41062,36657
38993,38809
40025,36308
36379,41537
41225,36182
35281,36449
40667,36449
36501,36473
41243,36114
38686,36828
35694,40889
38908,40889
41685,40768
36501,36518
35281,36415
41685,36420
35694,38877
36308,36384
36341,40626
39800,36973
36501,36518
36518,40627
36973,36504
41173,36828
40074,36285
41785,41217
40769,39843
38877,39843
38877,38891
36892,41217
41217,40628
36511,40628
40888,35510
41225,36182
42080,36182
39111,41685
40757,39873
39800,36341
36341,42131
41685,36420
40564,40628
36504,39111
39843,41225
40599,36285
36394,40626
40757,41705
41685,40536
36394,36415
40123,39111
36861,36379
35281,36892
36828,39111
39967,36504
36518,41784
36501,36518
40536,36196
36196,40598
41785,41217
39967,36308
36501,36828
36605,40207
36501,36415
36415,36518
39874,36518
41173,36449
40123,36504
40792,40625
40536,36657
40902,41932
40769,35421
41217,41084
41084,41217
39243,36511
36501,36518
38993,36828
40625,39687
39843,35510
36892,35281
35421,39668
38809,36182
36182,39874
35281,36285
36518,36011
40800,36501
40074,40123
41537,36379
35421,35694
35281,36828
36406,36879
36511,39753
36374,40792
40757,39668
36504,39967
35510,35694
42131,36341
38891,36341
41217,40026
36828,36308
41627,41062
36196,38908
39243,36449
35281,36828
36114,39111
36285,40599
39753,36657
36892,35281
40207,36657
36605,40207
40627,39668
38993,39874
40536,36879
36828,36504
36501,36828
36374,40792
40564,36114
41880,36114
40026,40889
41784,40627
36504,40207
36011,40207
36011,41734
35694,41734
35694,40888
35692,35510
41627,41930
39753,36285
40757,38809
36973,36504
36011,40207
36518,40627
35510,40888
39668,39243
41705,36657
35281,36504
41625,36973
41785,38908
39967,40123
40207,38877
36518,38809
39243,36657
36501,40074
35281,36892
36182,41225
36374,40792
36828,36605
35510,40888
39800,40769
39843,35510
36501,36828
35281,36973
36518,41784
38686,39967
36501,40800
36285,36504
39643,35421
36308,36420
41217,40026
36828,39111
36114,41880
41838,41786
36892,41863
40628,40026
40902,36861
40074,40800
41705,36369
39668,39753
42080,36182
36657,41062
36892,35281
39687,36415
41705,36369
36369,35510
40888,35510
41784,39753
35421,36511
36308,36374
36374,40625
36003,41243
41062,38908
41880,38908
39800,38877
39843,39800
36828,36892
36518,40536
40902,41537
41084,36861
41785,35421
36504,36828
41173,39668
36196,36011
36473,36011
38908,38877
41785,36420
36285,40888
39843,35510
36892,35281
35692,36973
36369,36657
40757,38809
40627,36518
41784,36518
40599,40888
36518,41784
36892,35281
40768,35510
35694,35510
36861,36415
35281,36892
41225,36182
40757,40599
41705,38908
41217,40123
41784,36518
36973,36504
40769,36657
36828,38686
41721,41173
40638,40026
40769,38877
40889,38809
41685,36973
41785,40888
36415,35510
36420,41685
35281,35421
38891,35421
36011,41930
36605,39110
39110,40768
41217,40026
40889,39800
36473,35694
40769,35281
40888,36285
41721,39243
40026,40025
41785,40207
41863,36892
41784,38993
39800,38993
40074,38891
40599,40888
40025,36308
39800,38993
40757,38993
40757,38908
41930,38908
39110,39800
36406,40888
41062,41627
36504,41173
40888,35510
36182,39874
36308,35692
36504,36828
40902,39800
40628,39668
40026,40025
41243,36003
36518,38809
38993,38809
40123,40627
36518,41784
41225,41784
40207,38891
36504,39967
41932,41537
41785,36308
36369,36420
36182,41225
36828,36973
36341,40207
40889,38993
36308,38891
41173,36828
40074,36114
39873,36011
36657,36406
36285,39111
35510,36828
36518,40627
36114,41880
40026,39668
41838,38908
39843,35510
35510,40888
36892,41863
36828,36504
41784,41225
36114,39753
41685,38908
36182,42080
36374,38891
41685,40768
36861,40902
41863,36892
40757,39843
36369,39668
42080,36182
36511,38877
41784,36518
41863,36892
41734,38993
40902,41537
36379,41537
36861,36379
36892,35281
36415,35421
35694,41625
38877,40769
41062,39110
40026,41786
40628,39668
41785,38908
41627,41062
41062,36406
36657,35510
36504,41173
35281,36504
36861,40902
41785,36973
36011,39843
36406,36473
36285,35510
35510,41734
35510,40888
39668,36518
36379,40902
36511,38809
40757,38809
36341,35281
36341,40626
36374,40792
36828,36114
35510,36518
39668,40628
35692,36415
41880,36114
36182,41225
36861,40902
41084,36394
36011,36420
36511,38891
40902,36861
40599,36182
36341,38891
36406,41627
38877,36003
36892,41863
36285,40888
40599,40888
36518,40627
35281,36828
36196,38908
41627,36406
39800,39643
41785,39967
40026,40769
41734,40769
40628,40025
41721,39668
36605,39110
39243,36473
41173,41225
35281,36892
40769,41734
36504,41173
39643,39111
40769,39111
41627,36657
36374,40792
36406,36369
40536,36369
36308,36285
41062,41627
41880,36518
36003,36114
40757,36011
42040,36011
41084,36394
36308,40888
40800,36518
41784,36518
40026,39874
41838,38993
38908,39643
40902,40769
35421,36828
36879,36196
36182,39874
41930,35281
40074,36518
36449,40026
41838,39243
36011,36420
40207,39843
35692,36879
39668,36196
36369,41705
41784,36518
40902,41173
39753,36114
36504,35281
36511,35281
36003,39111
38809,39873
41225,36182
36415,36011
35692,36828
36879,36374
40207,40888
36406,35510
40536,36369
36973,36504
36182,41225
36518,41784
40941,38993
40769,39643
39110,39111
41243,41627
36415,36196
41932,39999
39111,36420
40207,36420
41721,39668
36861,36379
36182,39874
40564,41838
36394,36415
40207,35510
36657,35281
36504,41173
41625,35694
40564,41838
40667,38908
36285,40888
36657,35281
36182,39874
36394,39111
36415,39111
40638,41625
40599,40888
36511,38891
39843,35510
36828,35692
39243,36285
40564,36892
39110,36003
38877,38908
39668,36518
36511,39843
36657,36420
36003,39110
35510,40888
36285,40888
36828,36011
36504,36973
39999,39800
41062,38993
40026,39668
39111,40627
41243,40627
41243,36657
36308,36828
36341,40626
36415,35510
40536,36511
39111,39243
35281,39999
36196,36369
41863,36892
36892,41863
36605,39110
41721,36518
41734,41930
36473,40207
40769,38877
41625,35421
39753,36003
41721,36518
36374,40792
38908,35281
41930,35281
41062,36657
36285,40074
39243,36879
39111,36369
36196,39999
38908,38877
39873,36406
40800,36501
41784,41225
41062,36518
41930,35281
36374,38891
41225,36182
36374,40792
41785,38993
36861,40902
39668,36196
40123,40536
40769,41734
41627,41062
40768,40888
36379,41537
40941,40769
40627,36518
40902,36379
38877,36504
40207,36182
40599,36182
36341,40626
35281,36828
40026,39668
36415,36196
39999,36657
36892,35281
36341,40626
40564,36379
41084,36379
42080,36011
36605,36182
39874,36182
41784,36518
41225,40769
41217,40025
40026,39873
35421,36828
36449,41838
41785,40769
40800,36501
40074,40800
40564,39967
36394,36415
40025,40026
40902,39800
41863,36892
35694,41625
35281,36504
36473,36879
41784,36518
39687,39873
40123,39873
41863,36892
41784,36182
39111,36828
39643,35281
36182,42080
36196,38891
38891,36196
36285,36196
36384,40025
36861,39110
40902,39110
36892,41863
39687,40207
36285,38891
39874,36011
41225,36182
36657,35281
41784,36518
36504,39967
40536,36511
36861,39110
40902,39110
39668,36473
39243,36504
36285,40599
36892,36828
40627,36518
36420,40768
36341,40626
36285,40599
39643,35510
38877,35281
40769,35281
40074,36501
36861,39110
40627,36518
36518,41784
36003,40888
39800,41225
36501,40625
40207,40638
36182,42080
36605,36420
36011,39843
36341,36511
41243,36003
41627,39800
40627,36518
36657,35421
40207,39843
36449,40667
36196,35421
41863,36892
36892,36504
36420,36657
39999,36657
41721,36973
41225,39874
39687,36449
42080,36182
36518,40757
41932,41734
36657,41062
36605,36657
36374,40792
36892,41863
36011,36420
40207,36420
39111,40123
36196,40536
36369,36657
36861,35281
40757,36518
40627,36518
41838,39800
36285,35421
40536,36657
36415,36879
36973,36504
36196,36369
36511,36369
42080,36011
35692,36828
41863,36892
41734,41932
40026,39873
36285,35510
40536,36196
41225,36182
40757,36518
41784,36518
41062,36406
36861,40902
36308,39111
35281,36504
36285,35510
36341,40626
41721,36973
40207,38877
39843,36011
41225,40941
36308,38891
36518,38891
35281,39999
36501,40800
39243,36285
38877,36003
41225,39874
36473,35510
36374,40025
36879,36473
36518,41784
39110,36605
41084,40625
41932,39999
36420,40768
36196,36828
36973,36504
36182,42080
36415,36518
39967,40625
39668,41721
36011,36861
39999,39643
38877,40564
36406,41627
36518,41784
36406,39967
38809,36182
36415,36379
39111,40025
41084,40625
36369,40536
40792,40625
41784,39643
38809,36828
36196,36011
38908,35510
36011,35510
40667,36449
36504,41173
40902,39110
40889,40768
39999,36518
36518,40638
41625,35694
38908,35510
41225,40889
38877,40769
40768,41173
40599,35421
36285,35510
36504,35281
36861,36384
36511,38891
40599,40888
41225,41784
39800,39643
39110,38877
41838,38877
38891,36518
36285,36504
39843,35510
40599,40888
39753,40074
39967,36504
41243,36003
39843,35510
36449,39967
40074,36501
41225,38877
41537,36379
39800,38993
41786,38908
40599,36285
40207,38908
38908,40207
36415,36379
36285,40599
36892,40564
42080,39874
40627,36518
41721,39668
35281,35510
36420,35510
40207,38908
40800,36501
40769,35510
36892,35510
36379,36861
36182,39874
41225,39874
40207,38877
36657,41627
41062,41627
41721,40628
39967,40025
40599,36285
40902,41537
40026,40564
40769,40625
39800,38993
41932,38993
36182,41225
41243,39243
35694,35510
40800,39243
40769,39110
36861,40902
38908,40207
40207,38877
41243,39111
35510,40888
36182,41225
39687,36449
39243,36879
40628,40026
40889,40026
36504,39967
36504,41173
36308,36420
36861,40902
36379,38891
42080,38908
39243,36394
41225,36182
35281,36828
36828,35510
39843,35510
36518,40888
39967,38993
36369,36828
41225,35281
36605,39687
41062,39999
39753,38809
35281,36973
36504,39967
36879,36828
41932,41062
40627,36518
40888,35694
36449,40667
41721,41225
40769,39843
35692,35510
41243,39111
40757,40207
36605,40207
36501,36828
40026,40025
41705,36369
41173,36196
41225,40889
41537,38993
41537,40902
40536,41705
36341,35281
41625,35694
40800,36501
40628,41784
41721,41784
36196,36828
36308,35510
40768,40888
40667,36449
36003,38877
41685,39843
40627,36518
40902,38908
41537,38908
35281,36861
36861,35281
36892,35281
36605,36657
36879,36374
36415,35510
35510,40888
36501,36828
39967,36504
35694,40638
41625,40638
36182,35281
36861,35281
41627,39800
36473,36420
36285,40599
36341,40626
39668,38891
41721,38891
40599,40026
35694,39800
36501,38891
36415,36308
35281,39874
40026,38908
40123,39967
38891,36420
38891,41685
